model,effort,task_id,trial,provider,gold_answer,extracted_answer,correct,answer_in_boxed,thinking_tokens,answer_tokens,total_completion_tokens,over_cap,at_cap,censored_correct,trace_chars,backtrack_markers,recall_opener,error
glm_4_5,enabled,aime_2026_ii_09,24,Z.AI,669,669,1,1,29613,1258,30871,0,0,1,76289,132,0,
glm_4_5,enabled,aime_2026_ii_09,25,Z.AI,669,669,1,1,18289,702,18991,0,0,1,48129,79,0,
glm_4_5,enabled,aime_2026_ii_09,26,Z.AI,669,669,1,1,23140,704,23844,0,0,1,56287,103,0,
glm_4_5,enabled,aime_2026_ii_09,27,Z.AI,669,669,1,1,22284,487,22771,0,0,1,59088,117,0,
glm_4_5,enabled,aime_2026_ii_09,28,Z.AI,669,669,1,1,12097,499,12596,0,0,1,31622,69,0,
glm_4_5,enabled,aime_2026_ii_09,29,Z.AI,669,669,1,1,16501,752,17253,0,0,1,40788,80,0,
glm_4_5,enabled,aime_2026_ii_09,30,Z.AI,669,669,1,1,13107,1195,14302,0,0,1,32842,74,1,
glm_4_5,enabled,aime_2026_ii_09,31,Z.AI,669,669,1,1,17732,667,18399,0,0,1,45920,98,0,
glm_4_5,enabled,aime_2026_i_07,0,Z.AI,396,396,1,1,6476,374,6850,0,0,1,19700,20,0,
glm_4_5,enabled,aime_2026_i_07,1,Z.AI,396,396,1,1,3840,418,4258,0,0,1,11523,15,0,
glm_4_5,enabled,aime_2026_i_07,2,Z.AI,396,396,1,1,38913,840,39753,0,0,1,96355,9,0,
glm_4_5,enabled,aime_2026_i_07,3,Z.AI,396,396,1,1,5860,692,6552,0,0,1,16689,18,0,
glm_4_5,enabled,aime_2026_i_07,4,Z.AI,396,396,1,1,5697,407,6104,0,0,1,16719,21,0,
glm_4_5,enabled,aime_2026_i_07,5,Z.AI,396,396,1,1,4810,559,5369,0,0,1,13681,26,0,
glm_4_5,enabled,aime_2026_i_07,6,Z.AI,396,396,1,1,38913,369,39282,0,0,1,77133,36,0,
glm_4_5,enabled,aime_2026_i_07,7,Z.AI,396,396,1,1,38913,704,39617,0,0,1,125766,18,0,
glm_4_5,enabled,aime_2026_i_07,8,Z.AI,396,396,1,1,5246,289,5535,0,0,1,14734,20,0,
glm_4_5,enabled,aime_2026_i_07,9,Z.AI,396,396,1,1,5335,836,6171,0,0,1,18104,19,0,
glm_4_5,enabled,aime_2026_i_07,10,Z.AI,396,396,1,1,5765,271,6036,0,0,1,16814,21,0,
glm_4_5,enabled,aime_2026_i_07,11,Z.AI,396,396,1,1,6231,1082,7313,0,0,1,19283,25,0,
glm_4_5,enabled,aime_2026_i_07,12,Z.AI,396,396,1,1,7187,704,7891,0,0,1,21725,26,0,
glm_4_5,enabled,aime_2026_i_07,13,Z.AI,396,396,1,1,6903,846,7749,0,0,1,21607,25,0,
glm_4_5,enabled,aime_2026_i_07,14,Z.AI,396,396,1,1,6084,515,6599,0,0,1,19884,14,0,
glm_4_5,enabled,aime_2026_i_07,15,Z.AI,396,396,1,1,6316,1064,7380,0,0,1,19085,22,0,
glm_4_5,enabled,aime_2026_i_07,16,Z.AI,396,396,1,1,4448,761,5209,0,0,1,13133,27,0,
glm_4_5,enabled,aime_2026_i_07,17,Z.AI,396,396,1,1,4238,571,4809,0,0,1,12199,17,0,
glm_4_5,enabled,aime_2026_i_07,18,Z.AI,396,396,1,1,4742,624,5366,0,0,1,13812,22,0,
glm_4_5,enabled,aime_2026_i_07,19,Z.AI,396,396,1,1,4163,278,4441,0,0,1,11318,13,0,
glm_4_5,enabled,aime_2026_i_07,20,Z.AI,396,396,1,1,4510,386,4896,0,0,1,12530,24,0,
glm_4_5,enabled,aime_2026_i_07,21,Z.AI,396,396,1,1,5061,359,5420,0,0,1,14714,27,0,
glm_4_5,enabled,aime_2026_i_07,22,Z.AI,396,396,1,1,5190,364,5554,0,0,1,14080,17,0,
glm_4_5,enabled,aime_2026_i_07,23,Z.AI,396,396,1,1,5052,320,5372,0,0,1,15302,23,0,
glm_4_5,enabled,aime_2026_i_07,24,Z.AI,396,396,1,1,4822,722,5544,0,0,1,13873,16,0,
glm_4_5,enabled,aime_2026_i_07,25,Z.AI,396,396,1,1,3814,247,4061,0,0,1,10548,14,0,
glm_4_5,enabled,aime_2026_i_07,26,Z.AI,396,396,1,1,5840,676,6516,0,0,1,18029,24,0,
glm_4_5,enabled,aime_2026_i_07,27,Z.AI,396,396,1,1,6760,623,7383,0,0,1,20114,23,0,
glm_4_5,enabled,aime_2026_i_07,28,Z.AI,396,396,1,1,7114,383,7497,0,0,1,20496,32,0,
glm_4_5,enabled,aime_2026_i_07,29,Z.AI,396,396,1,1,4199,379,4578,0,0,1,11831,16,0,
glm_4_5,enabled,aime_2026_i_07,30,Z.AI,396,396,1,1,5348,311,5659,0,0,1,14264,22,0,
glm_4_5,enabled,aime_2026_i_07,31,Z.AI,396,396,1,1,5028,383,5411,0,0,1,13673,28,0,
glm_4_5,enabled,aime_2026_ii_07,0,Z.AI,754,754,1,1,10528,68,10596,0,0,1,27957,38,0,
glm_4_5,enabled,aime_2026_ii_07,1,Z.AI,754,754,1,1,8077,63,8140,0,0,1,21902,30,0,
glm_4_5,enabled,aime_2026_ii_07,2,Z.AI,754,754,1,1,7945,1872,9817,0,0,1,21298,28,0,
glm_4_5,enabled,aime_2026_ii_07,3,Z.AI,754,754,1,1,6337,62,6399,0,0,1,18191,23,0,
glm_4_5,enabled,aime_2026_ii_07,4,Z.AI,754,754,1,1,8014,73,8087,0,0,1,21115,33,0,
glm_4_5,enabled,aime_2026_ii_07,5,Z.AI,754,754,1,1,9632,83,9715,0,0,1,29953,43,0,
glm_4_5,enabled,aime_2026_ii_07,6,Z.AI,754,754,1,1,9189,70,9259,0,0,1,25476,27,0,
glm_4_5,enabled,aime_2026_ii_07,7,Z.AI,754,754,1,1,8145,70,8215,0,0,1,22299,27,0,
glm_4_5,enabled,aime_2026_ii_07,8,Z.AI,754,754,1,1,12118,74,12192,0,0,1,32823,35,0,
glm_4_5,enabled,aime_2026_ii_07,9,Z.AI,754,754,1,1,5228,63,5291,0,0,1,14011,10,0,
glm_4_5,enabled,aime_2026_ii_07,10,Z.AI,754,754,1,1,5189,1253,6442,0,0,1,13564,14,0,
glm_4_5,enabled,aime_2026_ii_07,11,Z.AI,754,754,1,1,8000,68,8068,0,0,1,22575,32,0,
glm_4_5,enabled,aime_2026_ii_07,12,Z.AI,754,754,1,1,8491,70,8561,0,0,1,22176,33,0,
glm_4_5,enabled,aime_2026_ii_07,13,Z.AI,754,754,1,1,6783,68,6851,0,0,1,18014,21,0,
glm_4_5,enabled,aime_2026_ii_07,14,Z.AI,754,754,1,1,8030,83,8113,0,0,1,22280,28,0,
glm_4_5,enabled,aime_2026_ii_07,15,Z.AI,754,754,1,1,5888,47,5935,0,0,1,15566,16,0,
glm_4_5,enabled,aime_2026_ii_07,16,Z.AI,754,754,1,1,6459,83,6542,0,0,1,16913,22,0,
glm_4_5,enabled,aime_2026_ii_07,17,Z.AI,754,754,1,1,5795,86,5881,0,0,1,15226,18,0,
glm_4_5,enabled,aime_2026_ii_07,18,Z.AI,754,754,1,1,7833,72,7905,0,0,1,22006,27,0,
glm_4_5,enabled,aime_2026_ii_07,19,Z.AI,754,754,1,1,9470,59,9529,0,0,1,25467,41,0,
glm_4_5,enabled,aime_2026_ii_07,20,Z.AI,754,754,1,1,9580,1311,10891,0,0,1,26654,29,0,
glm_4_5,enabled,aime_2026_ii_07,21,Z.AI,754,754,1,1,9442,83,9525,0,0,1,28222,29,0,
glm_4_5,enabled,aime_2026_ii_07,22,Z.AI,754,754,1,1,8002,84,8086,0,0,1,22874,29,0,
glm_4_5,enabled,aime_2026_ii_07,23,Z.AI,754,754,1,1,10594,83,10677,0,0,1,26842,41,0,
glm_4_5,enabled,aime_2026_ii_07,24,Z.AI,754,754,1,1,6742,71,6813,0,0,1,18170,26,0,
glm_4_5,enabled,aime_2026_ii_07,25,Z.AI,754,754,1,1,5379,68,5447,0,0,1,15234,14,0,
glm_4_5,enabled,aime_2026_ii_07,26,Z.AI,754,754,1,1,10987,961,11948,0,0,1,32135,38,0,
glm_4_5,enabled,aime_2026_ii_07,27,Z.AI,754,754,1,1,6555,82,6637,0,0,1,18648,17,0,
glm_4_5,enabled,aime_2026_ii_07,28,Z.AI,754,754,1,1,6788,1316,8104,0,0,1,17760,20,0,
glm_4_5,enabled,aime_2026_ii_07,29,Z.AI,754,754,1,1,6098,86,6184,0,0,1,15496,21,0,
glm_4_5,enabled,aime_2026_ii_07,30,Z.AI,754,754,1,1,9695,83,9778,0,0,1,28534,32,0,
glm_4_5,enabled,aime_2026_ii_07,31,Z.AI,754,754,1,1,14456,77,14533,0,0,1,39397,50,0,
glm_4_5,enabled,aime_2026_i_12,0,Z.AI,161,161,1,1,12916,597,13513,0,0,1,36096,48,0,
glm_4_5,enabled,aime_2026_i_12,1,Z.AI,161,161,1,1,8094,1441,9535,0,0,1,22161,34,0,
glm_4_5,enabled,aime_2026_i_12,2,Z.AI,161,161,1,1,12629,48,12677,0,0,1,35472,40,0,
glm_4_5,enabled,aime_2026_i_12,3,Z.AI,161,161,1,1,14577,598,15175,0,0,1,39468,60,0,
glm_4_5,enabled,aime_2026_i_12,4,Z.AI,161,161,1,1,23605,38,23643,0,0,1,63539,69,0,
glm_4_5,enabled,aime_2026_i_12,5,Z.AI,161,161,1,1,13031,50,13081,0,0,1,37066,44,0,
glm_4_5,enabled,aime_2026_i_12,6,Z.AI,161,161,1,1,13553,1081,14634,0,0,1,37431,55,0,
glm_4_5,enabled,aime_2026_i_12,7,Z.AI,161,161,1,1,15415,484,15899,0,0,1,44845,55,0,
glm_4_5,enabled,aime_2026_i_12,8,Z.AI,161,161,1,1,27362,1102,28464,0,0,1,84072,96,0,
glm_4_5,enabled,aime_2026_i_12,9,Z.AI,161,161,1,1,13520,1462,14982,0,0,1,37351,47,0,
glm_4_5,enabled,aime_2026_i_12,10,Z.AI,161,161,1,1,13916,782,14698,0,0,1,38702,61,0,
glm_4_5,enabled,aime_2026_i_12,11,Z.AI,161,161,1,1,12979,820,13799,0,0,1,39601,45,0,
glm_4_5,enabled,aime_2026_i_12,12,Z.AI,161,161,1,1,15501,433,15934,0,0,1,44406,47,0,
glm_4_5,enabled,aime_2026_i_12,13,Z.AI,161,161,1,1,17869,37,17906,0,0,1,52281,72,0,
glm_4_5,enabled,aime_2026_i_12,14,Z.AI,161,161,1,1,14206,1225,15431,0,0,1,38918,42,0,
glm_4_5,enabled,aime_2026_i_12,15,Z.AI,161,161,1,1,14461,37,14498,0,0,1,42180,50,0,
glm_4_5,enabled,aime_2026_i_12,16,Z.AI,161,161,1,1,15599,1031,16630,0,0,1,50157,56,0,
glm_4_5,enabled,aime_2026_i_12,17,Z.AI,161,161,1,1,11884,688,12572,0,0,1,31699,45,0,
glm_4_5,enabled,aime_2026_i_12,18,Z.AI,161,161,1,1,14767,703,15470,0,0,1,39662,48,0,
glm_4_5,enabled,aime_2026_i_12,19,Z.AI,161,161,1,1,21533,594,22127,0,0,1,70566,63,0,
glm_4_5,enabled,aime_2026_i_12,20,Z.AI,161,161,1,1,13254,1090,14344,0,0,1,37946,37,0,
glm_4_5,enabled,aime_2026_i_12,21,Z.AI,161,161,1,1,15439,44,15483,0,0,1,43855,57,0,
glm_4_5,enabled,aime_2026_i_12,22,Z.AI,161,161,1,1,9714,1141,10855,0,0,1,28510,44,0,
glm_4_5,enabled,aime_2026_i_12,23,Z.AI,161,161,1,1,9911,632,10543,0,0,1,27628,47,0,
glm_4_5,enabled,aime_2026_i_12,24,Z.AI,161,161,1,1,10064,419,10483,0,0,1,29035,41,0,
glm_4_5,enabled,aime_2026_i_12,25,Z.AI,161,161,1,1,15743,1371,17114,0,0,1,42482,46,0,
glm_4_5,enabled,aime_2026_i_12,26,Z.AI,161,161,1,1,12142,1422,13564,0,0,1,34773,46,0,
glm_4_5,enabled,aime_2026_i_12,27,Z.AI,161,161,1,1,9978,823,10801,0,0,1,27603,40,0,
glm_4_5,enabled,aime_2026_i_12,28,Z.AI,161,161,1,1,17009,466,17475,0,0,1,57035,64,0,
glm_4_5,enabled,aime_2026_i_12,29,Z.AI,161,161,1,1,9067,969,10036,0,0,1,24729,33,0,
glm_4_5,enabled,aime_2026_i_12,30,Z.AI,161,161,1,1,16384,755,17139,0,0,1,44417,59,0,
glm_4_5,enabled,aime_2026_i_12,31,Z.AI,161,161,1,1,8538,677,9215,0,0,1,22913,19,0,
glm_4_6,enabled,aime_2026_i_13,0,Novita,039,39,1,1,13754,759,14513,0,0,1,35722,45,0,
glm_4_6,enabled,aime_2026_i_13,1,Novita,039,39,1,1,14395,812,15207,0,0,1,40129,55,0,
glm_4_6,enabled,aime_2026_i_13,2,Novita,039,39,1,1,25341,1843,27184,0,0,1,65522,75,0,
glm_4_6,enabled,aime_2026_i_13,3,Novita,039,39,1,1,15199,1150,16349,0,0,1,38653,48,0,
glm_4_6,enabled,aime_2026_i_13,4,Novita,039,39,1,1,16200,924,17124,0,0,1,40660,54,0,
glm_4_6,enabled,aime_2026_i_13,5,Novita,039,39,1,1,16661,106,16767,0,0,1,41739,56,0,
glm_4_6,enabled,aime_2026_i_13,6,Novita,039,39,1,1,12863,1154,14017,0,0,1,34508,42,0,
glm_4_6,enabled,aime_2026_i_13,7,Novita,039,39,1,1,27011,110,27121,0,0,1,66902,84,0,
glm_4_6,enabled,aime_2026_i_13,8,Novita,039,39,1,1,31076,126,31202,0,0,1,76805,95,0,
glm_4_6,enabled,aime_2026_i_13,9,Novita,039,39,1,1,14156,608,14764,0,0,1,36323,53,0,
glm_4_6,enabled,aime_2026_i_13,10,Novita,039,39,1,1,12787,1031,13818,0,0,1,33145,50,0,
glm_4_6,enabled,aime_2026_i_13,11,Novita,039,39,1,1,13938,763,14701,0,0,1,36390,53,0,
glm_4_6,enabled,aime_2026_i_13,12,Novita,039,39,1,1,16808,438,17246,0,0,1,44425,69,0,
glm_4_6,enabled,aime_2026_i_13,13,Novita,039,39,1,1,26070,82,26152,0,0,1,62455,75,0,
glm_4_6,enabled,aime_2026_i_13,14,Novita,039,20,0,1,17637,58,17695,0,0,0,46196,52,0,
glm_4_6,enabled,aime_2026_i_13,15,Novita,039,39,1,1,16088,1017,17105,0,0,1,43557,54,0,
glm_4_6,enabled,aime_2026_i_13,16,Novita,039,39,1,1,16257,1274,17531,0,0,1,39626,70,0,
glm_4_6,enabled,aime_2026_i_13,17,Novita,039,39,1,1,23904,499,24403,0,0,1,60942,77,0,
glm_4_6,enabled,aime_2026_i_13,18,Novita,039,39,1,1,27672,602,28274,0,0,1,69937,74,0,
glm_4_6,enabled,aime_2026_i_13,19,Novita,039,39,1,1,14990,1269,16259,0,0,1,38653,55,0,
glm_4_6,enabled,aime_2026_i_13,20,Novita,039,39,1,1,11108,784,11892,0,0,1,29329,40,0,
glm_4_6,enabled,aime_2026_i_13,21,Novita,039,39,1,1,24407,3252,27659,0,0,1,62565,82,0,
glm_4_6,enabled,aime_2026_i_13,22,Novita,039,39,1,1,12940,664,13604,0,0,1,34099,48,0,
glm_4_6,enabled,aime_2026_i_13,23,Novita,039,39,1,1,15134,709,15843,0,0,1,39106,66,0,
glm_4_6,enabled,aime_2026_i_13,24,Novita,039,39,1,1,18012,731,18743,0,0,1,48466,64,0,
glm_4_6,enabled,aime_2026_i_13,25,Novita,039,39,1,1,13294,380,13674,0,0,1,35314,38,0,
glm_4_6,enabled,aime_2026_i_13,26,Novita,039,39,1,1,12574,1078,13652,0,0,1,31898,44,0,
glm_4_6,enabled,aime_2026_i_13,27,Novita,039,39,1,1,22557,1222,23779,0,0,1,56667,72,0,
glm_4_6,enabled,aime_2026_i_13,28,Novita,039,39,1,1,21392,1207,22599,0,0,1,51398,62,0,
glm_4_6,enabled,aime_2026_i_13,29,Novita,039,39,1,1,22547,55,22602,0,0,1,58805,67,0,
glm_4_6,enabled,aime_2026_i_13,30,Novita,039,39,1,1,15665,478,16143,0,0,1,41046,61,0,
glm_4_6,enabled,aime_2026_i_13,31,Novita,039,39,1,1,24504,90,24594,0,0,1,58780,94,0,
glm_4_6,enabled,aime_2026_i_14,0,Novita,681,681,1,1,9483,1591,11074,0,0,1,25871,42,0,
glm_4_6,enabled,aime_2026_i_14,1,Novita,681,681,1,1,13640,1517,15157,0,0,1,38306,55,0,
glm_4_6,enabled,aime_2026_i_14,2,Novita,681,681,1,1,11631,962,12593,0,0,1,33999,52,0,
glm_4_6,enabled,aime_2026_i_14,3,Novita,681,681,1,1,14047,1337,15384,0,0,1,42258,65,0,
glm_4_6,enabled,aime_2026_i_14,4,Novita,681,,0,0,39981,19,40000,0,1,0,119620,74,0,
glm_4_6,enabled,aime_2026_i_14,5,Novita,681,681,1,1,8129,108,8237,0,0,1,22768,32,0,
glm_4_6,enabled,aime_2026_i_14,6,Novita,681,681,1,1,30978,340,31318,0,0,1,77898,105,0,
glm_4_6,enabled,aime_2026_i_14,7,Novita,681,681,1,1,7727,120,7847,0,0,1,21395,30,0,
glm_4_6,enabled,aime_2026_i_14,8,Novita,681,681,1,1,16044,1296,17340,0,0,1,47343,70,0,
glm_4_6,enabled,aime_2026_i_14,9,Novita,681,681,1,1,18215,1522,19737,0,0,1,47261,63,0,
glm_4_6,enabled,aime_2026_i_14,10,Novita,681,,0,0,39994,6,40000,0,1,0,89803,17,0,
glm_4_6,enabled,aime_2026_i_14,11,Novita,681,681,1,1,11145,1603,12748,0,0,1,26890,43,0,
glm_4_6,enabled,aime_2026_i_14,12,Novita,681,681,1,1,20046,183,20229,0,0,1,49536,47,0,
glm_4_6,enabled,aime_2026_i_14,13,Novita,681,681,1,1,36000,1523,37523,0,0,1,87567,106,0,
glm_4_6,enabled,aime_2026_i_14,14,Novita,681,,0,0,39922,78,40000,0,1,0,101799,95,0,
glm_4_6,enabled,aime_2026_i_14,15,Novita,681,681,1,1,37394,2340,39734,0,0,1,105054,114,0,
glm_4_6,enabled,aime_2026_i_14,16,Novita,681,681,1,1,10652,126,10778,0,0,1,27981,34,0,
glm_4_6,enabled,aime_2026_i_14,17,Novita,681,,0,0,39567,433,40000,0,1,0,90407,74,0,
glm_4_6,enabled,aime_2026_i_14,18,Novita,681,681,1,1,25723,691,26414,0,0,1,63390,87,0,
glm_4_6,enabled,aime_2026_i_14,19,Novita,681,681,1,1,10409,1487,11896,0,0,1,26467,43,0,
glm_4_6,enabled,aime_2026_i_14,20,Novita,681,681,1,1,18586,812,19398,0,0,1,49733,79,0,
glm_4_6,enabled,aime_2026_i_14,21,Novita,681,681,1,1,17433,1348,18781,0,0,1,48833,57,0,
glm_4_6,enabled,aime_2026_i_14,22,Novita,681,681,1,1,11157,1193,12350,0,0,1,28459,40,0,
glm_4_6,enabled,aime_2026_i_14,23,Novita,681,681,1,1,28785,1774,30559,0,0,1,70396,85,0,
glm_4_6,enabled,aime_2026_i_14,24,Novita,681,681,1,1,12994,184,13178,0,0,1,35847,55,0,
glm_4_6,enabled,aime_2026_i_14,25,Novita,681,681,1,1,28631,1536,30167,0,0,1,79846,120,0,
glm_4_6,enabled,aime_2026_i_14,26,Novita,681,681,1,1,16512,265,16777,0,0,1,42877,53,0,
glm_4_6,enabled,aime_2026_i_14,27,Novita,681,681,1,1,18714,1854,20568,0,0,1,55839,94,0,
glm_4_6,enabled,aime_2026_i_14,28,Novita,681,681,1,1,10814,755,11569,0,0,1,28435,48,0,
glm_4_6,enabled,aime_2026_i_14,29,Novita,681,681,1,1,15846,153,15999,0,0,1,42416,48,0,
glm_4_6,enabled,aime_2026_i_14,30,Novita,681,681,1,1,6827,1057,7884,0,0,1,18779,26,1,
glm_4_6,enabled,aime_2026_i_14,31,Novita,681,,0,0,39810,190,40000,0,1,0,97704,84,0,
glm_4_6,enabled,aime_2026_ii_13,0,Novita,107,,0,0,39984,16,40000,0,1,0,134925,107,0,
glm_4_6,enabled,aime_2026_ii_13,1,Novita,107,,0,0,39984,16,40000,0,1,0,132536,107,0,
glm_4_6,enabled,aime_2026_ii_13,2,Novita,107,,0,0,39983,17,40000,0,1,0,144136,111,0,
glm_4_6,enabled,aime_2026_ii_13,3,Novita,107,,0,0,39998,2,40000,0,1,0,145879,91,0,
glm_4_6,enabled,aime_2026_ii_13,4,Novita,107,,0,0,39998,2,40000,0,1,0,130611,96,0,
glm_4_6,enabled,aime_2026_ii_13,5,Novita,107,,0,0,39959,41,40000,0,1,0,138005,119,0,
glm_4_6,enabled,aime_2026_ii_13,6,Novita,107,,0,0,40000,0,40000,0,1,0,134512,114,0,
glm_4_6,enabled,aime_2026_ii_13,7,Novita,107,,0,0,39992,8,40000,0,1,0,142390,109,0,
glm_4_6,enabled,aime_2026_ii_13,8,Novita,107,,0,0,39986,14,40000,0,1,0,139427,113,0,
glm_4_6,enabled,aime_2026_ii_13,9,Novita,107,,0,0,39996,4,40000,0,1,0,143850,101,0,
glm_4_6,enabled,aime_2026_ii_13,10,Novita,107,,0,0,39994,6,40000,0,1,0,136196,123,0,
glm_4_6,enabled,aime_2026_ii_13,11,Novita,107,,0,0,39995,5,40000,0,1,0,139663,93,0,
glm_4_6,enabled,aime_2026_ii_13,12,Novita,107,,0,0,39990,10,40000,0,1,0,140312,119,0,
glm_4_6,enabled,aime_2026_ii_13,13,Novita,107,,0,0,39969,31,40000,0,1,0,138090,99,0,
glm_4_6,enabled,aime_2026_ii_13,14,Novita,107,,0,0,39990,10,40000,0,1,0,139702,93,0,
glm_4_6,enabled,aime_2026_ii_13,15,Novita,107,,0,0,39989,11,40000,0,1,0,138484,117,0,
glm_4_6,enabled,aime_2026_ii_13,16,Novita,107,,0,0,39958,42,40000,0,1,0,132983,77,0,
glm_4_6,enabled,aime_2026_ii_13,17,Novita,107,,0,0,39989,11,40000,0,1,0,125920,73,0,
glm_4_6,enabled,aime_2026_ii_13,18,Novita,107,,0,0,39981,19,40000,0,1,0,138306,86,0,
glm_4_6,enabled,aime_2026_ii_13,19,Novita,107,,0,0,39999,1,40000,0,1,0,138357,80,0,
glm_4_6,enabled,aime_2026_ii_13,20,Novita,107,,0,0,40000,0,40000,0,1,0,140733,101,0,
glm_4_6,enabled,aime_2026_ii_13,21,Novita,107,107,1,1,38544,378,38922,0,0,1,134236,104,0,
glm_4_6,enabled,aime_2026_ii_13,22,Novita,107,107,1,1,32936,1686,34622,0,0,1,112207,98,0,
glm_4_6,enabled,aime_2026_ii_13,23,Novita,107,,0,0,39958,42,40000,0,1,0,134648,107,0,
glm_4_6,enabled,aime_2026_ii_13,24,Novita,107,,0,0,39982,18,40000,0,1,0,130299,90,0,
glm_4_6,enabled,aime_2026_ii_13,25,Novita,107,,0,0,40000,0,40000,0,1,0,143665,125,0,
glm_4_6,enabled,aime_2026_ii_13,26,Novita,107,,0,0,39992,8,40000,0,1,0,134172,118,0,
glm_4_6,enabled,aime_2026_ii_13,27,Novita,107,,0,0,39993,7,40000,0,1,0,126836,89,0,
glm_4_6,enabled,aime_2026_ii_13,28,Novita,107,,0,0,39958,42,40000,0,1,0,140111,101,0,
glm_4_6,enabled,aime_2026_ii_13,29,Novita,107,,0,0,39979,21,40000,0,1,0,132544,86,0,
glm_4_6,enabled,aime_2026_ii_13,30,Novita,107,107,1,1,29700,606,30306,0,0,1,102997,99,0,
glm_4_6,enabled,aime_2026_ii_13,31,Novita,107,,0,0,39994,6,40000,0,1,0,144988,103,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,0,Novita,499,,0,0,39928,72,40000,0,1,0,143294,65,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,1,Novita,499,,0,0,39995,5,40000,0,1,0,142989,86,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,2,Novita,499,,0,0,39990,10,40000,0,1,0,140452,96,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,3,Novita,499,,0,0,39999,1,40000,0,1,0,133012,66,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,4,Novita,499,,0,0,39992,8,40000,0,1,0,138742,97,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,5,Novita,499,499,1,1,36452,1700,38152,0,0,1,130451,85,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,6,Novita,499,,0,0,39997,3,40000,0,1,0,132821,59,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,7,Novita,499,,0,0,39991,9,40000,0,1,0,121827,62,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,8,Novita,499,,0,0,39997,3,40000,0,1,0,138717,94,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,9,Novita,499,,0,0,39995,5,40000,0,1,0,138495,89,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,10,Novita,499,499,1,1,29394,552,29946,0,0,1,100275,62,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,11,Novita,499,,0,0,39933,67,40000,0,1,0,140461,89,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,12,Novita,499,,0,0,39985,15,40000,0,1,0,132269,91,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,13,Novita,499,,0,0,39990,10,40000,0,1,0,129157,86,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,14,Novita,499,,0,0,39989,11,40000,0,1,0,132258,65,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,15,Novita,499,,0,0,39999,1,40000,0,1,0,134345,91,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,16,Novita,499,499,1,1,30475,288,30763,0,0,1,109054,70,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,17,Novita,499,,0,0,39975,25,40000,0,1,0,129878,76,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,18,Novita,499,,0,0,39952,48,40000,0,1,0,138222,78,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,19,Novita,499,,0,0,39995,5,40000,0,1,0,128689,82,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,20,Novita,499,499,1,1,35265,836,36101,0,0,1,122838,72,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,21,Novita,499,,0,0,39997,3,40000,0,1,0,125789,87,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,22,Novita,499,,0,0,39993,7,40000,0,1,0,138605,89,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,23,Novita,499,,0,0,39984,16,40000,0,1,0,136229,97,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,24,Novita,499,,0,0,39988,12,40000,0,1,0,135082,98,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,25,Novita,499,,0,0,39912,88,40000,0,1,0,136507,72,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,26,Novita,499,,0,0,39997,3,40000,0,1,0,138877,78,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,27,Novita,499,,0,0,39991,9,40000,0,1,0,137858,79,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,28,Novita,499,,0,0,39976,24,40000,0,1,0,128352,78,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,29,Novita,499,,0,0,39995,5,40000,0,1,0,134780,105,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,30,Novita,499,,0,0,39999,1,40000,0,1,0,125047,64,0,
glm_4_6,enabled,hmmt_2026_feb_comb_09,31,Novita,499,499,1,1,39205,514,39719,0,0,1,134302,84,0,
glm_4_6,enabled,aime_2026_i_09,0,Novita,029,29,1,1,17551,70,17621,0,0,1,61260,57,0,
glm_4_6,enabled,aime_2026_i_09,1,Novita,029,29,1,1,25765,1211,26976,0,0,1,97281,66,0,
glm_4_6,enabled,aime_2026_i_09,2,Novita,029,29,1,1,30738,1133,31871,0,0,1,98625,59,0,
